,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,samplesize,population,poll_wt,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,poll_id
5024,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Washington,6/14/2016,6/15/2016,679.0,likely voters,0.0100114,48.67911,38.26543,0.0,0.0,0.0,44360
5025,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/22/2016,7/22/2016,909.0,likely voters,0.0099817,42.10134,38.38503,4.610142,0.0,0.0,44669
5026,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,9/16/2016,9/29/2016,588.0,likely voters,0.0099668,49.60486,28.67207,0.0,0.0,0.0,46355
5027,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,6/26/2016,6/29/2016,500.0,registered voters,0.0099542,53.44963,36.1982,1.097145,0.0,0.0,44703
5028,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,9/9/2016,9/29/2016,333.0,likely voters,0.0099391,41.45756,43.35464,0.0,0.0,0.0,46362
5029,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,7/11/2016,7/15/2016,800.0,likely voters,0.0099326,38.92956,33.98397,0.4380803,0.0,0.0,44619
5030,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,9/9/2016,9/29/2016,336.0,likely voters,0.0098881,32.85502,52.58133,0.0,0.0,0.0,46350
5031,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/10/2016,10/14/2016,964.0,likely voters,0.009831,41.87963,47.45146,4.165429,0.0,0.0,46965
5032,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Mississippi,9/27/2016,10/3/2016,205.0,likely voters,0.0097959,30.24385,53.6351,1.780876,0.0,0.0,46484
5033,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,9/23/2016,9/29/2016,464.0,likely voters,0.0097887,31.96301,48.40733,0.0,0.0,0.0,46375
5034,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wyoming,9/21/2016,9/26/2016,55.0,likely voters,0.0097659,24.62997,53.8617,8.411493,0.0,0.0,46284
5035,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Mexico,8/9/2016,9/1/2016,1788.0,registered voters,0.0097583,39.12627,33.94049,18.05619,0.0,0.0,45373
5036,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,9/16/2016,9/29/2016,340.0,likely voters,0.009734,34.38354,52.3005,0.0,0.0,0.0,46348
5037,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,6/1/2016,6/5/2016,1330.0,registered voters,0.0097106,45.12821,40.93094,1.684334,0.0,0.0,44205
5038,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/27/2016,8/9/2016,1803.0,registered voters,0.0096378,47.73684,40.73068,0.0,0.0,0.0,46532
5039,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,9/2/2016,9/22/2016,112.0,likely voters,0.0095946,26.77047,50.80912,0.0,0.0,0.0,46092
5040,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Mexico,9/27/2016,10/3/2016,202.0,likely voters,0.0095906,49.1909,30.91982,8.540876,0.0,0.0,46491
5041,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Delaware,9/21/2016,9/26/2016,90.0,likely voters,0.0095229,32.67139,31.16545,9.031493,0.0,0.0,46242
5042,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/4/2016,10/9/2016,456.0,likely voters,0.0095214,36.0952,50.59603,4.873704,0.0,0.0,46696
5043,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/19/2016,6/24/2016,1000.0,adults,0.009324,45.3391,39.56807,0.0,0.0,0.0,44571
5044,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/22/2016,9/26/2016,1041.0,likely voters,0.009323,44.05606,39.63739,4.246599,0.0,0.0,46166
5045,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/3/2016,10/9/2016,1350.0,likely voters,0.0092828,47.15135,42.05653,0.0,0.0,0.0,46579
5046,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,District of Columbia,9/21/2016,9/26/2016,52.0,likely voters,0.0092739,73.65702,23.66276,-3.358508,0.0,0.0,46241
5047,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/31/2016,8/2/2016,1022.0,registered voters,0.0092702,48.08778,40.80419,7.787807,0.0,0.0,44761
5048,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,9/21/2016,9/26/2016,86.0,likely voters,0.0092274,35.96422,39.028,8.501493,0.0,0.0,46275
5049,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,9/16/2016,9/29/2016,551.0,likely voters,0.0092213,41.94795,34.47571,0.0,0.0,0.0,46357
5050,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,9/21/2016,9/26/2016,67.0,likely voters,0.0092046,35.27425,45.77224,6.561492,0.0,0.0,46234
5051,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,9/9/2016,9/29/2016,343.0,likely voters,0.0091979,41.591,48.84122,0.0,0.0,0.0,46349
5052,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/10/2016,10/14/2016,978.0,likely voters,0.0091523,34.7426,49.69068,5.565428,0.0,0.0,46999
5053,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/11/2016,10/17/2016,2983.0,likely voters,0.0091032,43.66668,43.51385,0.0,0.0,0.0,47007
5054,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/4/2016,10/9/2016,19629.0,likely voters,0.0090818,43.88661,41.72958,4.093705,0.0,0.0,46685
5055,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,9/23/2016,9/29/2016,422.0,likely voters,0.0090799,51.98182,33.69568,0.0,0.0,0.0,46347
5056,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,10/10/2016,10/14/2016,930.0,likely voters,0.0090378,41.00004,40.4831,5.395428,0.0,0.0,46970
5057,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/17/2016,10/19/2016,1822.0,likely voters,0.0090242,46.88022,39.12236,3.692134,0.0,0.0,47095
5058,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Washington,10/4/2016,10/9/2016,538.0,likely voters,0.0089746,50.89019,36.49998,7.013705,0.0,0.0,46733
5059,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,9/27/2016,10/3/2016,384.0,likely voters,0.0089527,42.51896,44.66172,1.860876,0.0,0.0,46476
5060,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,9/9/2016,9/29/2016,370.0,likely voters,0.008932,29.97574,53.01652,0.0,0.0,0.0,46369
5061,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,9/27/2016,10/3/2016,294.0,likely voters,0.0088805,42.52863,36.80366,5.740876,0.0,0.0,46475
5062,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,9/16/2016,9/29/2016,463.0,likely voters,0.0087311,41.65883,44.3361,0.0,0.0,0.0,46341
5063,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,8/9/2016,9/1/2016,1875.0,registered voters,0.0087174,38.17013,45.02585,9.056193,0.0,0.0,45357
5064,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,7/20/2016,7/25/2016,298.0,likely voters,0.0087078,30.02282,54.86885,4.627087,0.0,0.0,44717
5065,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/21/2016,9/25/2016,1044.0,likely voters,0.0086722,45.35371,40.51932,3.710502,0.0,0.0,46165
5066,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,9/9/2016,9/29/2016,427.0,likely voters,0.0086553,37.42556,49.93829,0.0,0.0,0.0,46352
5067,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,South Carolina,9/27/2016,10/3/2016,413.0,likely voters,0.0086441,35.82084,48.56261,4.560875,0.0,0.0,46499
5068,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,9/16/2016,9/29/2016,592.0,likely voters,0.0086181,41.91314,42.12606,0.0,0.0,0.0,46380
5069,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,6/10/2016,6/22/2016,601.0,likely voters,0.0085989,39.68839,42.45257,10.21077,0.0,0.0,44448
5070,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,8/17/2016,8/20/2016,399.0,likely voters,0.0085636,41.12964,38.15978,6.028347,0.0,0.0,45798
5071,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Montana,9/2/2016,9/22/2016,130.0,likely voters,0.0085479,34.25507,52.31814,0.0,0.0,0.0,46079
5072,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New York,10/10/2016,10/14/2016,912.0,likely voters,0.0085318,52.30662,36.02322,2.655429,0.0,0.0,46990
5073,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,10/4/2016,10/9/2016,580.0,likely voters,0.008486,44.41928,33.81422,7.363704,0.0,0.0,46709
5074,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/27/2016,8/29/2016,1119.0,registered voters,0.0084706,45.29299,41.69892,4.022981,0.0,0.0,45239
5075,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maine,9/21/2016,9/26/2016,75.0,likely voters,0.0084608,43.32489,36.82638,13.78149,0.0,0.0,46255
5076,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,9/23/2016,9/29/2016,787.0,likely voters,0.0084343,63.2293,24.38114,0.0,0.0,0.0,46340
5077,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,9/27/2016,10/3/2016,259.0,likely voters,0.0083941,37.22207,53.49595,2.720876,0.0,0.0,46477
5078,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,6/13/2016,6/14/2016,998.0,registered voters,0.0083813,34.33672,43.63097,0.0128345,0.0,0.0,44395
5079,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,10/10/2016,10/14/2016,1166.0,likely voters,0.0083455,53.21638,35.21816,4.965429,0.0,0.0,46960
5080,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,9/14/2016,9/20/2016,85.0,likely voters,0.0083015,35.90526,46.10404,9.069724,0.0,0.0,45978
5081,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,9/9/2016,9/22/2016,853.0,likely voters,0.0082977,50.77436,33.14425,0.0,0.0,0.0,46083
5082,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/20/2016,9/24/2016,1076.0,likely voters,0.0082903,44.13737,39.21773,4.284742,0.0,0.0,46167
5083,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,9/21/2016,9/26/2016,100.0,likely voters,0.0082802,37.45857,48.20512,3.401492,0.0,0.0,46283
5084,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,7/9/2016,7/18/2016,469.0,likely voters,0.0082621,40.15742,42.63448,7.035052,0.0,0.0,44650
5085,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,9/27/2016,10/3/2016,522.0,likely voters,0.0082608,37.69414,50.73865,3.600876,0.0,0.0,46501
5086,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,9/27/2016,10/3/2016,150.0,likely voters,0.0082586,35.73506,53.45115,0.9008759,0.0,0.0,46461
5087,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/4/2016,10/9/2016,618.0,likely voters,0.0082317,40.38637,44.82468,4.093705,0.0,0.0,46713
5088,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,10/4/2016,10/9/2016,196.0,likely voters,0.0082217,40.75011,42.19066,4.543705,0.0,0.0,46703
5089,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/2/2016,10/8/2016,1325.0,likely voters,0.008208,45.50322,43.48646,0.0,0.0,0.0,46578
5090,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/22/2016,7/24/2016,882.0,registered voters,0.0082042,41.72888,47.20609,4.671038,0.0,0.0,44674
5091,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/4/2016,10/9/2016,562.0,likely voters,0.0082036,43.61274,44.19472,3.933705,0.0,0.0,46689
5092,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,9/21/2016,9/26/2016,56.0,likely voters,0.0081972,55.3137,36.39946,-3.358508,0.0,0.0,46280
5093,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/9/2016,8/16/2016,1567.0,registered voters,0.0081487,42.47755,41.76156,4.75413,0.0,0.0,44890
5094,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,District of Columbia,9/14/2016,9/20/2016,73.0,likely voters,0.008132,50.73717,37.02296,5.729724,0.0,0.0,45954
5095,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-1,8/17/2016,8/20/2016,442.0,likely voters,0.0081131,48.67142,35.74661,4.928346,0.0,0.0,45797
5096,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/4/2016,10/9/2016,529.0,likely voters,0.008087,46.84304,33.95409,7.443705,0.0,0.0,46691
5097,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,8/9/2016,9/1/2016,2687.0,registered voters,0.0080837,41.12945,41.94669,6.056193,0.0,0.0,45391
5098,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,6/22/2016,6/23/2016,897.0,voters,0.0080624,41.22231,40.99852,0.0,0.0,0.0,44433
5099,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/19/2016,9/23/2016,1122.0,likely voters,0.0080131,42.01087,38.91882,5.131336,0.0,0.0,46164
5100,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/4/2016,10/9/2016,539.0,likely voters,0.0080026,39.40733,44.73112,3.773704,0.0,0.0,46731
5101,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/10/2016,10/16/2016,2975.0,likely voters,0.0079929,44.07455,43.3758,0.0,0.0,0.0,46874
5102,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/4/2016,10/9/2016,587.0,likely voters,0.0079655,45.11925,37.26768,3.973705,0.0,0.0,46708
5103,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,9/2/2016,9/22/2016,179.0,likely voters,0.0079167,50.2373,36.16602,0.0,0.0,0.0,46082
5104,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Mississippi,9/2/2016,9/22/2016,185.0,likely voters,0.0078754,37.39553,50.33244,0.0,0.0,0.0,46077
5105,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/29/2016,10/3/2016,1500.0,likely voters,0.0078479,43.52036,43.73837,6.546615,0.0,0.0,46445
5106,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,6/22/2016,6/28/2016,599.0,likely voters,0.0078444,41.90988,40.4925,0.0,0.0,0.0,44485
5107,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,9/16/2016,9/29/2016,520.0,likely voters,0.0078378,47.50696,43.63127,0.0,0.0,0.0,46367
5108,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,5/31/2016,6/3/2016,1194.0,likely voters,0.0078214,49.58686,35.51064,0.0,0.0,0.0,44194
5109,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,7/11/2016,7/14/2016,800.0,likely voters,0.0077812,50.71796,33.93639,0.0,0.0,0.0,44796
5110,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/4/2016,10/9/2016,585.0,likely voters,0.007776,39.50853,38.55385,6.653704,0.0,0.0,46710
5111,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,9/2/2016,9/22/2016,178.0,likely voters,0.0077329,30.6746,54.11843,0.0,0.0,0.0,46065
5112,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,8/9/2016,9/1/2016,5147.0,registered voters,0.0076857,41.99121,44.67773,4.056192,0.0,0.0,45385
5113,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,9/1/2016,9/2/2016,1275.0,likely voters,0.0076774,39.80191,48.44682,5.178032,0.0,0.0,45401
5114,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,9/27/2016,10/3/2016,312.0,likely voters,0.0076584,50.64463,34.8885,0.850876,0.0,0.0,46465
5115,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,9/2/2016,9/22/2016,146.0,likely voters,0.0076149,34.54156,52.45465,0.0,0.0,0.0,46098
5116,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Delaware,9/2/2016,9/22/2016,116.0,likely voters,0.0075826,39.66883,33.2726,0.0,0.0,0.0,46062
5117,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/4/2016,10/9/2016,653.0,likely voters,0.0073699,41.39531,43.20956,4.373704,0.0,0.0,46701
5118,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Mexico,9/2/2016,9/22/2016,137.0,likely voters,0.0073301,42.99994,34.70966,0.0,0.0,0.0,46084
5119,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/12/2016,7/15/2016,1000.0,registered voters,0.007282,43.26658,41.30324,4.972505,0.0,0.0,44630
5120,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/18/2016,9/22/2016,1098.0,likely voters,0.00727,42.74826,38.15401,4.791593,0.0,0.0,46007
5121,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New York,8/9/2016,9/1/2016,1405.0,registered voters,0.0072688,53.07462,35.84,1.056193,0.0,0.0,45374
5122,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,9/9/2016,9/22/2016,322.0,likely voters,0.0072483,37.09891,53.96453,0.0,0.0,0.0,46070
5123,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/1/2016,10/7/2016,1286.0,likely voters,0.0071997,45.12628,44.29028,0.0,0.0,0.0,46577
5124,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,9/27/2016,10/3/2016,461.0,likely voters,0.0071705,54.89478,31.07324,3.800876,0.0,0.0,46479
5125,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maine,9/2/2016,9/22/2016,247.0,likely voters,0.0071619,39.19333,38.48211,0.0,0.0,0.0,46072
5126,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/4/2016,10/9/2016,738.0,likely voters,0.0071472,49.66738,35.59399,1.413705,0.0,0.0,46734
5127,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/16/2016,10/18/2016,1639.0,likely voters,0.0071256,45.91547,40.24859,3.600495,0.0,0.0,47075
5128,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,9/27/2016,10/3/2016,411.0,likely voters,0.007082,44.30302,37.51986,3.420876,0.0,0.0,46471
5129,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,6/22/2016,6/26/2016,349.0,registered voters,0.007066,47.36257,37.85876,4.525368,0.0,0.0,44456
5130,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Montana,9/21/2016,9/26/2016,147.0,likely voters,0.0070509,39.03726,44.30703,2.741492,0.0,0.0,46260
5131,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/9/2016,10/15/2016,2946.0,likely voters,0.0069951,44.29895,43.08403,0.0,0.0,0.0,46865
5132,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,7/11/2016,7/12/2016,959.0,voters,0.0069879,38.7109,49.96445,4.636252,0.0,0.0,44598
5133,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,9/27/2016,10/3/2016,438.0,likely voters,0.0069257,54.18654,34.75653,2.180876,0.0,0.0,46496
5134,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/8/2016,6/8/2016,1408.0,registered voters,0.0069041,41.30616,40.36358,2.712819,0.0,0.0,44218
5135,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/17/2016,9/21/2016,1121.0,likely voters,0.0068845,40.0549,40.0008,5.242427,0.0,0.0,46008
5136,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wyoming,9/14/2016,9/20/2016,60.0,likely voters,0.0067439,37.31699,53.38464,-0.0802763,0.0,0.0,45998
5137,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Dakota,9/14/2016,9/20/2016,63.0,likely voters,0.0065133,24.7485,47.47593,9.299725,0.0,0.0,45976
5138,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/4/2016,10/9/2016,737.0,likely voters,0.006511,45.00522,41.73863,2.583704,0.0,0.0,46724
5139,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,6/24/2016,6/28/2016,600.0,likely voters,0.0064784,47.39808,36.3218,2.592405,0.0,0.0,44484
5140,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/10/2016,8/10/2016,622.0,likely voters,0.0064598,46.15984,47.63544,2.176136,0.0,0.0,44830
5141,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/16/2016,9/20/2016,1130.0,likely voters,0.0064375,39.16814,38.9542,5.593088,0.0,0.0,46009
5142,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,6/22/2016,6/26/2016,363.0,registered voters,0.0064102,53.87608,35.37226,0.0,0.0,0.0,44454
5143,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,9/27/2016,10/3/2016,599.0,likely voters,0.0064074,34.87722,51.5128,4.330875,0.0,0.0,46469
5144,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,9/21/2016,9/26/2016,144.0,likely voters,0.0064039,29.45315,54.40159,5.681492,0.0,0.0,46247
5145,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Rhode Island,9/14/2016,9/20/2016,50.0,likely voters,0.0063986,53.91546,39.46068,5.179724,0.0,0.0,45987
5146,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,9/27/2016,10/3/2016,465.0,likely voters,0.0063706,56.50846,31.46451,3.960876,0.0,0.0,46478
5147,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,5/26/2016,5/31/2016,1002.0,likely voters,0.0063704,52.95654,35.25393,0.0,0.0,0.0,44174
5148,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/30/2016,10/6/2016,1250.0,likely voters,0.0063445,45.20535,44.22699,0.0,0.0,0.0,46558
5149,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/15/2016,10/17/2016,1641.0,likely voters,0.0063123,44.93186,40.35955,4.510568,0.0,0.0,47031
5150,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/12/2016,8/25/2016,336.0,likely voters,0.0062253,55.53419,35.88838,0.0,0.0,0.0,46766
5151,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/12/2016,8/8/2016,3810.0,registered voters,0.0061857,49.74441,48.1364,0.0,0.0,0.0,45928
5152,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,8/9/2016,9/1/2016,2428.0,registered voters,0.0061602,39.17075,42.02705,9.056193,0.0,0.0,45348
5153,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,7/14/2016,7/16/2016,1200.0,likely voters,0.0061506,52.91858,36.25571,4.042861,0.0,0.0,44612
